ntasks,global_data_size,parallel_time,serial_time,run_serial
116,10000000,0.159188,0.000000,0
116,10000000,0.158396,0.000000,0
116,10000000,0.158607,0.000000,0
116,10000000,0.159336,0.000000,0
116,10000000,0.158589,0.000000,0
116,10000000,0.158234,0.000000,0
116,10000000,0.158982,0.000000,0
116,10000000,0.157224,0.000000,0
118,10000000,0.178042,2.017166,1
118,10000000,0.159051,0.000000,0
118,10000000,0.158998,0.000000,0
118,10000000,0.157400,0.000000,0
118,10000000,0.159293,0.000000,0
118,10000000,0.156945,0.000000,0
118,10000000,0.157622,0.000000,0
118,10000000,0.157931,0.000000,0
118,10000000,0.164481,0.000000,0
118,10000000,0.160763,0.000000,0
120,10000000,0.161285,2.027857,1
120,10000000,0.159420,0.000000,0
120,10000000,0.159165,0.000000,0
120,10000000,0.159756,0.000000,0
120,10000000,0.178652,0.000000,0
120,10000000,0.160809,0.000000,0
120,10000000,0.159350,0.000000,0
120,10000000,0.159391,0.000000,0
120,10000000,0.160126,0.000000,0
120,10000000,0.159539,0.000000,0
122,10000000,0.158684,2.076751,1
122,10000000,0.159915,0.000000,0
122,10000000,0.160604,0.000000,0
122,10000000,0.159699,0.000000,0
122,10000000,0.158109,0.000000,0
122,10000000,0.159780,0.000000,0
122,10000000,0.159185,0.000000,0
122,10000000,0.158288,0.000000,0
122,10000000,0.159649,0.000000,0
122,10000000,0.158421,0.000000,0
124,10000000,0.161515,2.173803,1
124,10000000,0.161354,0.000000,0
124,10000000,0.161198,0.000000,0
124,10000000,0.163174,0.000000,0
124,10000000,0.161104,0.000000,0
124,10000000,0.162453,0.000000,0
124,10000000,0.172544,0.000000,0
124,10000000,0.160894,0.000000,0
124,10000000,0.162655,0.000000,0
124,10000000,0.162590,0.000000,0
126,10000000,0.220837,2.024616,1
126,10000000,0.162230,0.000000,0
126,10000000,0.161254,0.000000,0
126,10000000,0.161434,0.000000,0
126,10000000,0.161178,0.000000,0
126,10000000,0.163169,0.000000,0
126,10000000,0.162265,0.000000,0
126,10000000,0.171954,0.000000,0
126,10000000,0.191074,0.000000,0
126,10000000,0.161565,0.000000,0
128,10000000,0.221761,2.094822,1
128,10000000,0.217193,0.000000,0
128,10000000,0.225862,0.000000,0
128,10000000,0.221468,0.000000,0
128,10000000,0.222359,0.000000,0
128,10000000,0.226959,0.000000,0
128,10000000,0.251653,0.000000,0
128,10000000,0.249755,0.000000,0
128,10000000,0.212406,0.000000,0
128,10000000,0.211893,0.000000,0
130,10000000,0.237274,2.082417,1
130,10000000,0.234078,0.000000,0
130,10000000,0.218241,0.000000,0
130,10000000,0.227371,0.000000,0
130,10000000,0.219757,0.000000,0
130,10000000,0.219820,0.000000,0
